Date,HE,MW
2/11/23,19,-183.899791
2/11/23,20,409.0308216
2/11/23,21,1073.36205
2/11/23,22,2394.418751
2/11/23,23,3808.094647
2/11/23,24,891.2578786
2/12/23,1,1539.025808
2/12/23,2,1292.08797
2/12/23,3,1136.497161
2/12/23,4,1545.434696
2/12/23,5,2965.379564
2/12/23,6,2424.982964
2/12/23,7,1978.378645
2/12/23,8,2063.480006
2/12/23,9,3197.749313
2/12/23,10,1327.867963
2/12/23,11,1942.955763
2/12/23,12,2068.229927
2/12/23,13,1978.383064
2/12/23,14,836.0159208
2/12/23,15,888.8605876
2/12/23,16,1690.109152
2/12/23,17,1850.908381
2/12/23,18,2884.979973
2/12/23,19,3418.945171
2/12/23,20,2801.898091
2/12/23,21,4891.45941
2/12/23,22,5840.736631
2/12/23,23,5910.085238
2/12/23,24,4746.189136
2/13/23,1,5632.150432
2/13/23,2,5124.189089
2/13/23,3,6809.124459
2/13/23,4,5885.668173
2/13/23,5,6669.738296
2/13/23,6,6632.449869
2/13/23,7,5598.527802
2/13/23,8,7664.337182
2/13/23,9,6515.986888
2/13/23,10,5880.498139
2/13/23,11,4286.314539
2/13/23,12,4169.031689
2/13/23,13,3700.953511
2/13/23,14,3930.440111
2/13/23,15,4696.951216
2/13/23,16,4889.072947
2/13/23,17,4710.966214
2/13/23,18,3002.710534
2/13/23,19,2875.229317
2/13/23,20,1801.725446
2/13/23,21,1325.147257
2/13/23,22,2552.104714
2/13/23,23,3276.637089
2/13/23,24,3497.152312
2/14/23,1,2620.108399
2/14/23,2,4246.949878
2/14/23,3,4127.298857
2/14/23,4,4919.624851
2/14/23,5,6064.077401
2/14/23,6,5822.363799
2/14/23,7,6312.574604
2/14/23,8,6732.392499
2/14/23,9,6680.685569
2/14/23,10,7937.608679
2/14/23,11,6372.531049
2/14/23,12,6703.50788
2/14/23,13,4793.169719
2/14/23,14,6316.982872
2/14/23,15,6060.027903
2/14/23,16,5697.859924
2/14/23,17,6936.217388
2/14/23,18,7388.530711
2/14/23,19,8070.037207
2/14/23,20,8190.010271
2/14/23,21,7578.769079
2/14/23,22,7214.204075
2/14/23,23,9135.477647
2/14/23,24,9734.301106
2/15/23,1,10000.77526
2/15/23,2,8684.697518
2/15/23,3,8886.600084
2/15/23,4,7594.261687
2/15/23,5,8735.326827
2/15/23,6,9274.371704
2/15/23,7,8578.160473
2/15/23,8,8703.535448
2/15/23,9,8114.649457
2/15/23,10,8066.514425
2/15/23,11,8201.241786
2/15/23,12,9035.602689
2/15/23,13,8679.800814
2/15/23,14,7639.889812
2/15/23,15,7620.091648
2/15/23,16,5859.857453
2/15/23,17,5995.086674
2/15/23,18,4733.718562
2/15/23,19,4386.237632
2/15/23,20,3220.144241
2/15/23,21,3556.955843
2/15/23,22,2945.87916
2/15/23,23,3736.221025
2/15/23,24,3395.615712
2/16/23,1,3217.213326
2/16/23,2,3245.150112
2/16/23,3,3343.535894
2/16/23,4,3285.259709
2/16/23,5,4337.070714
2/16/23,6,4857.007843
2/16/23,7,4219.168401
2/16/23,8,5635.059154
2/16/23,9,5431.879813
2/16/23,10,4766.436422
2/16/23,11,5217.097097
2/16/23,12,6099.359438
2/16/23,13,4869.664687
2/16/23,14,3648.787299
2/16/23,15,3242.786241
2/16/23,16,3558.222894
2/16/23,17,3796.445813
2/16/23,18,4129.033848
2/16/23,19,5804.31325
2/16/23,20,5084.882158
2/16/23,21,7973.150598
2/16/23,22,8305.120538
2/16/23,23,5518.881336
2/16/23,24,6545.07629
2/17/23,1,7235.153683
2/17/23,2,7077.628496
2/17/23,3,5879.109899
2/17/23,4,5823.316632
2/17/23,5,6031.877841
2/17/23,6,3987.708261
2/17/23,7,4708.764455
2/17/23,8,5691.399266
2/17/23,9,5029.687337
2/17/23,10,5012.661731
2/17/23,11,4443.90521
2/17/23,12,4633.255163
2/17/23,13,3596.438723
2/17/23,14,4794.026001
2/17/23,15,4218.68332
2/17/23,16,4691.896177
2/17/23,17,4490.918904
2/17/23,18,2010.639582
2/17/23,19,2944.999741
2/17/23,20,2237.217248
2/17/23,21,3564.681829
2/17/23,22,3013.890783
2/17/23,23,5775.513302
2/17/23,24,5476.537859
2/18/23,1,6827.012242
2/18/23,2,8820.980329
2/18/23,4,8571.290647
2/18/23,5,7277.602552
2/18/23,6,9262.388639
2/18/23,7,8332.393558
2/18/23,8,8775.839488
2/18/23,9,8264.513067
2/18/23,10,8281.310889
2/18/23,11,7217.334606
2/18/23,12,5392.808206
2/18/23,13,5177.684608
2/18/23,14,6230.559111
2/18/23,15,5352.05855
2/18/23,16,5306.198345
2/18/23,17,5287.001116
2/18/23,18,5963.46621
2/18/23,19,6295.218943
2/18/23,20,7696.463182
2/18/23,21,7798.619989
2/18/23,22,7788.762318
2/18/23,23,6379.755331
2/18/23,24,7194.372003
2/19/23,1,6832.234289
2/19/23,2,5960.448786
2/19/23,3,9124.112933
2/19/23,4,6803.748996
2/19/23,5,7407.431776
2/19/23,6,5615.59248
2/19/23,7,6673.965717
2/19/23,8,7705.008453
2/19/23,9,6889.185689
2/19/23,10,7069.949254
2/19/23,11,7695.209833
2/19/23,12,6648.816973
2/19/23,13,7969.891366
2/19/23,14,7476.282007
2/19/23,15,7234.213841
2/19/23,16,7171.166422
2/19/23,17,6702.153488
2/19/23,18,5535.181473
2/19/23,19,4900.405971
2/19/23,20,5226.121852
2/19/23,21,5105.447223
2/19/23,22,3205.886817
2/19/23,23,5604.410298
2/19/23,24,4651.661691
2/20/23,1,4117.985358
2/20/23,2,3736.922766
2/20/23,3,3921.829571
2/20/23,4,3910.858868
2/20/23,5,2703.674512
2/20/23,6,2117.982904
2/20/23,7,1925.943277
2/20/23,8,2077.141665
2/20/23,9,2204.804658
2/20/23,10,3108.097238
2/20/23,11,2734.452864
2/20/23,12,1696.358011
2/20/23,13,1565.780974
2/20/23,14,1974.455919
2/20/23,15,2415.070961
2/20/23,16,2288.745432
2/20/23,17,1571.70718
2/20/23,18,1244.411926
2/20/23,19,1223.105475
2/20/23,20,2421.574046
2/20/23,21,2175.715227
2/20/23,22,3260.987945
2/20/23,23,3556.300434
2/20/23,24,3632.626525
2/21/23,1,5167.834009
2/21/23,2,6074.102042
2/21/23,3,6820.280956
2/21/23,4,8097.070855
2/21/23,5,8345.945821
2/21/23,6,7764.32719
2/21/23,7,9004.425899
2/21/23,8,8891.028182
2/21/23,9,7992.197608
2/21/23,10,8808.676916
2/21/23,11,6885.278457
2/21/23,12,5372.777558
2/21/23,13,5139.097934
2/21/23,14,3230.262192
2/21/23,15,3837.212282
2/21/23,16,3256.226218
2/21/23,17,2480.726271
2/21/23,18,3203.764416
2/21/23,19,2089.671577
2/21/23,20,2637.799889
2/21/23,21,4058.721436
2/21/23,22,6428.980625
2/21/23,23,4352.911095
2/21/23,24,6794.421302
2/22/23,1,6554.616314
2/22/23,2,5811.831614
2/22/23,3,5855.417066
2/22/23,4,6734.973725
2/22/23,5,6512.410391
2/22/23,6,4013.901824
2/22/23,7,6794.266264
2/22/23,8,5862.242783
2/22/23,9,5436.376592
2/22/23,10,5542.156529
2/22/23,11,5523.372649
2/22/23,12,4870.953548
2/22/23,13,4809.773202
2/22/23,14,4869.804868
2/22/23,15,5385.659847
2/22/23,16,5903.936929
2/22/23,17,5846.336744
2/22/23,18,5586.06993
2/22/23,19,6256.316235
2/22/23,20,4430.540109
2/22/23,21,2219.656494
2/22/23,22,3579.096468
2/22/23,23,2717.748683
2/22/23,24,3229.107331
2/23/23,1,3724.177631
2/23/23,2,3042.910865
2/23/23,3,4223.415732
2/23/23,4,5099.794561
2/23/23,5,3808.272229
2/23/23,6,3637.735367
2/23/23,7,4240.58835
2/23/23,8,5971.63967
2/23/23,9,7316.725725
2/23/23,10,7925.539355
2/23/23,11,7568.87219
2/23/23,12,8156.585098
2/23/23,13,7839.805146
2/23/23,14,8468.147886
2/23/23,15,7476.64745
2/23/23,16,7895.621851
2/23/23,17,7771.838921
2/23/23,18,8798.230504
2/23/23,19,8245.41191
2/23/23,20,8604.321074
2/23/23,21,10030.34118
2/23/23,22,9030.852443
2/23/23,23,8537.97348
2/23/23,24,7560.148075
2/24/23,1,7044.434055
2/24/23,2,7041.347997
2/24/23,3,6778.4921
2/24/23,4,4554.738486
2/24/23,5,4227.070267
2/24/23,6,4888.384162
2/24/23,7,2447.045195
2/24/23,8,2551.903271
2/24/23,9,3230.852182
2/24/23,10,1709.312655
2/24/23,11,2990.463392
2/24/23,12,1782.343989
2/24/23,13,1330.062417
2/24/23,14,2106.934076
2/24/23,16,1506.450612
2/24/23,17,1064.309907
2/24/23,18,1286.404028
2/24/23,19,601.5368099
2/24/23,20,1111.191985
2/24/23,21,942.9878032
2/24/23,22,2859.701236
2/24/23,23,2421.343709
2/24/23,24,1380.848135
2/25/23,1,2925.465454
2/25/23,2,1699.813827
2/25/23,3,1639.451099
2/25/23,4,620.483806
2/25/23,5,-28.06276641
2/25/23,6,1200.36583
2/25/23,7,816.4395181
2/25/23,8,436.1566104
2/25/23,9,1873.525058
2/25/23,10,572.2013342
2/25/23,11,1106.213484
2/25/23,12,1652.961547
2/25/23,13,2056.375248
2/25/23,14,2398.524296
2/25/23,15,2266.353489
2/25/23,16,746.0535957
2/25/23,17,1436.31657
2/25/23,18,1293.013002
2/25/23,19,821.656158
2/25/23,20,1246.504798
2/25/23,21,1623.109056
2/25/23,22,3193.095516
2/25/23,23,4149.608972
2/25/23,24,3448.058746
2/26/23,1,3658.147216
2/26/23,2,4239.193999
2/26/23,3,4537.954979
2/26/23,4,3276.464792
2/26/23,5,3353.183783
2/26/23,6,2613.668128
2/26/23,7,2851.545386
2/26/23,8,2617.547176
2/26/23,9,2343.010133
2/26/23,10,2816.323789
2/26/23,11,1122.058401
2/26/23,12,2419.817696
2/26/23,13,1507.488369
2/26/23,14,2345.368283
2/26/23,15,1818.850431
2/26/23,16,3263.994725
2/26/23,17,2200.841026
2/26/23,18,2716.022399
2/26/23,19,1876.839515
2/26/23,20,5603.319643
2/26/23,21,5434.284335
2/26/23,22,4608.544462
2/26/23,23,5909.599371
2/26/23,24,6490.01083
2/27/23,1,5320.296821
2/27/23,2,9684.718221
2/27/23,3,7796.483494
2/27/23,4,7006.515904
2/27/23,5,7684.141473
2/27/23,6,6610.676718
2/27/23,7,6657.99704
2/27/23,8,7049.744038
2/27/23,9,8037.759833
2/27/23,10,6437.049979
2/27/23,11,7060.634404
2/27/23,12,7577.397781
2/27/23,13,7229.443683
2/27/23,14,6780.105634
2/27/23,15,8274.326073
2/27/23,16,7124.006276
2/27/23,17,7680.194288
2/27/23,18,7000.762371
2/27/23,19,9013.672118
2/27/23,20,8936.062356
2/27/23,21,7648.31236
2/27/23,22,6896.271672
2/27/23,23,8857.893042
2/27/23,24,7807.641718
2/28/23,1,9468.867915
2/28/23,2,8396.542813
2/28/23,3,7607.338391
2/28/23,4,7395.929244
2/28/23,5,6620.654761
2/28/23,6,4184.12022
2/28/23,7,3107.08336
2/28/23,8,3534.676978
2/28/23,9,2329.918207
2/28/23,10,2116.868248
2/28/23,11,1624.513902
2/28/23,12,1887.671074
2/28/23,13,1949.473626
2/28/23,14,949.2224835
2/28/23,15,1678.281375
2/28/23,16,466.8498667
2/28/23,17,2889.071172
2/28/23,18,2592.031757
2/28/23,19,2385.086394
2/28/23,20,4193.12279
2/28/23,21,4736.06227
2/28/23,22,5002.310019
2/28/23,23,4742.637443
2/28/23,24,4995.302205
3/1/23,1,5032.211567
3/1/23,2,4340.340203
3/1/23,3,5710.879038
3/1/23,4,3436.249461
3/1/23,5,3582.04272
3/1/23,6,2718.864047
3/1/23,7,2777.283726
3/1/23,8,3505.807393
3/1/23,9,2093.930898
3/1/23,10,2136.870059
3/1/23,11,1362.876359
3/1/23,12,1656.838778
3/1/23,13,2188.499363
3/1/23,14,2517.617966
3/1/23,15,2853.600589
3/1/23,16,3149.501208
3/1/23,17,4881.877582
3/1/23,18,4269.833317
3/1/23,19,2995.83093
3/1/23,20,5035.159564
3/1/23,21,4897.458091
3/1/23,22,5863.515518
3/1/23,23,4581.274626
3/1/23,24,6665.421146
3/2/23,1,6135.21563
3/2/23,2,5761.677142
3/2/23,3,4651.933246
3/2/23,4,5094.772686
3/2/23,5,6357.907803
3/2/23,6,4962.212837
3/2/23,7,3005.413448
3/2/23,8,4024.8724
3/2/23,9,2262.944893
3/2/23,10,1632.055816
3/2/23,11,2042.960168
3/2/23,12,1963.808738
3/2/23,13,1187.132044
3/2/23,14,1415.06301
3/2/23,15,1693.308142
3/2/23,16,2521.907781
3/2/23,17,1754.666097
3/2/23,18,1860.456512
3/2/23,19,2626.876914
3/2/23,20,2862.496135
3/2/23,21,3808.714673
3/2/23,22,3374.124678
3/2/23,23,4403.980006
3/2/23,24,4250.700215
3/3/23,1,2988.553045
3/3/23,2,2761.381928
3/3/23,3,3432.690971
3/3/23,4,4567.02114
3/3/23,5,4891.907104
3/3/23,6,5200.549703
3/3/23,7,5982.873202
3/3/23,8,6865.615522
3/3/23,9,6064.417827
3/3/23,10,6098.810353
3/3/23,11,6482.139633
3/3/23,12,7399.162881
3/3/23,13,7947.090521
3/3/23,14,7074.488598
3/3/23,15,6815.129505
3/3/23,16,6119.830219
3/3/23,17,6598.996566
3/3/23,18,5669.769688
3/3/23,19,6213.029542
3/3/23,20,6352.611355
3/3/23,21,5762.86982
3/3/23,22,5794.030915
3/3/23,23,6435.459493
3/3/23,24,4922.582567
3/4/23,1,6069.504119
3/4/23,2,3770.199664
3/4/23,3,3484.286558
3/4/23,4,1114.837273
3/4/23,5,1903.635682
3/4/23,6,1400.749966
3/4/23,7,1429.164997
3/4/23,8,-60.78545747
3/4/23,9,-114.3736966
3/4/23,10,945.2914731
3/4/23,11,1189.734275
3/4/23,12,2343.737632
3/4/23,13,1087.40782
3/4/23,14,797.7772863
3/4/23,15,2523.820332
3/4/23,16,2906.440362
3/4/23,17,2612.472622
3/4/23,18,2175.004671
3/4/23,19,2521.5204
3/4/23,20,3620.997901
3/4/23,21,2753.891608
3/4/23,22,2000.406033
3/4/23,23,1901.493365
3/4/23,24,2503.3107
3/5/23,1,2901.561988
3/5/23,2,2709.004354
3/5/23,3,1972.517048
3/5/23,4,3703.706403
3/5/23,5,1663.574387
3/5/23,6,1479.797746
3/5/23,7,2501.294175
3/5/23,8,1561.224178
3/5/23,9,798.0645457
3/5/23,10,1687.039676
3/5/23,11,1168.586022
3/5/23,12,2696.898961
3/5/23,13,3052.977258
3/5/23,14,2645.935954
3/5/23,15,2143.122238
3/5/23,16,2636.263126
3/5/23,17,3199.299696
3/5/23,18,3958.600124
3/5/23,19,5704.193864
3/5/23,20,4697.481765
3/5/23,21,7040.249743
3/5/23,22,5529.779159
3/5/23,23,7103.635973
3/5/23,24,6110.385585
3/6/23,1,7081.291123
3/6/23,2,6368.500072
3/6/23,3,5606.69284
3/6/23,4,4287.005232
3/6/23,5,4110.972568
3/6/23,6,4751.087563
3/6/23,7,4594.678615
3/6/23,8,3746.99124
3/6/23,9,3951.332732
3/6/23,10,2406.474124
3/6/23,11,913.9440067
3/6/23,12,1476.995631
3/6/23,13,1330.886625
3/6/23,14,2402.134403
3/6/23,15,2668.376148
3/6/23,16,3131.62983
3/6/23,17,3223.577414
3/6/23,18,4353.91175
3/6/23,19,4626.344272
3/6/23,20,5203.736283
3/6/23,21,4234.036857
3/6/23,22,5497.470773
3/6/23,23,6042.966925
3/6/23,24,4677.061599
3/7/23,1,5319.215919
3/7/23,2,6338.588514
3/7/23,3,5872.281923
3/7/23,4,6682.603713
3/7/23,5,6847.750987
3/7/23,6,6067.36508
3/7/23,7,6055.276723
3/7/23,8,3914.541848
3/7/23,9,5328.678193
3/7/23,10,5144.747744
3/7/23,11,5607.053452
3/7/23,12,5330.075179
3/7/23,13,5548.465477
3/7/23,14,4941.875541
3/7/23,15,6667.122133
3/7/23,16,6418.849148
3/7/23,17,6909.109361
3/7/23,18,5552.968132
3/7/23,19,6255.126118
3/7/23,20,7521.007637
3/7/23,21,7866.028459
3/7/23,23,7086.312511
3/7/23,24,6442.194821
3/8/23,1,7280.109127
3/8/23,2,7612.062571
3/8/23,3,6414.447067
3/8/23,4,6291.810772
3/8/23,5,5881.359794
3/8/23,6,7034.330402
3/8/23,7,7142.760429
3/8/23,8,5901.122191
3/8/23,9,6216.639161
3/8/23,10,7091.009518
3/8/23,11,6160.83294
3/8/23,12,6813.235219
3/8/23,13,6217.497166
3/8/23,14,6939.101253
3/8/23,15,5763.768753
3/8/23,16,6961.414245
3/8/23,17,5572.143032
3/8/23,18,6538.231828
3/8/23,19,5579.775719
3/8/23,20,5443.125584
3/8/23,21,6493.902231
3/8/23,22,6280.903876
3/8/23,23,4701.222563
3/8/23,24,5518.076644
3/9/23,1,4652.177011
3/9/23,2,4791.81509
3/9/23,3,5085.002185
3/9/23,4,3404.444177
3/9/23,5,4133.102356
3/9/23,6,3872.301919
3/9/23,7,4321.331981
3/9/23,8,4681.550307
3/9/23,10,4157.053357
3/9/23,11,3909.824358
3/9/23,12,4419.545646
3/9/23,13,3399.2975
3/9/23,14,3439.581754
3/9/23,15,4453.707
3/9/23,16,4111.647876
3/9/23,17,5303.661385
3/9/23,18,4324.263789
3/9/23,19,6377.241619
3/9/23,20,4671.781419
3/9/23,21,3834.40821
3/9/23,22,2899.323621
3/9/23,23,2801.400715
3/9/23,24,3525.791375
3/10/23,1,2970.410518
3/10/23,2,3127.302326
3/10/23,3,4669.479349
3/10/23,4,2608.450133
3/10/23,5,4243.115592
3/10/23,6,4462.552004
3/10/23,7,4384.70773
3/10/23,8,5205.237377
3/10/23,9,6094.754613
3/10/23,10,7501.567878
3/10/23,11,6244.526851
3/10/23,12,5927.910683
3/10/23,13,5715.042745
3/10/23,14,5871.092923
3/10/23,15,5018.269813
3/10/23,16,5849.635893
3/10/23,17,5134.37215
3/10/23,18,2800.81808
3/10/23,19,3116.269781
3/10/23,20,2740.964792
3/10/23,21,3190.634268
3/10/23,22,3734.435492
3/10/23,23,2361.548173
3/10/23,24,2286.536296
3/11/23,1,3404.745858
3/11/23,2,5031.676183
3/11/23,3,1608.53779
3/11/23,4,1483.448826
3/11/23,5,1955.010759
3/11/23,6,2482.708775
3/11/23,7,1110.126442
3/11/23,8,1347.523466
3/11/23,9,2040.265202
3/11/23,10,1535.93574
3/11/23,11,1794.725594
3/11/23,12,1222.754681
3/11/23,13,2085.319329
3/11/23,14,3562.570101
3/11/23,15,3387.01296
3/11/23,16,3855.00366
3/11/23,17,3146.813667
3/11/23,18,2731.90033
3/11/23,19,2999.581908
3/11/23,20,1699.224711
3/11/23,21,2650.99923
3/11/23,22,1879.522565
3/11/23,23,3327.300049
3/11/23,24,2220.689091
3/12/23,1,3047.727381
3/12/23,2,2225.473391
3/12/23,4,9.990741202
3/12/23,5,1105.310865
3/12/23,6,1862.95002
3/12/23,7,1356.439002
3/12/23,8,1256.74744
3/12/23,9,1240.714443
3/12/23,10,649.6601756
3/12/23,11,1478.841158
3/12/23,12,-301.8716733
3/12/23,13,243.399558
3/12/23,14,1701.286649
3/12/23,15,1083.474295
3/12/23,16,4336.423846
3/12/23,17,1998.206163
3/12/23,18,1899.881588
3/12/23,19,2974.717624
3/12/23,20,4180.629546
3/12/23,21,4721.512236
3/12/23,22,3821.532018
3/12/23,23,3354.2567
3/12/23,24,3888.491842
3/13/23,1,3727.407094
3/13/23,2,3994.583048
3/13/23,3,2923.200464
3/13/23,4,2355.931741
3/13/23,5,4573.228895
3/13/23,6,5424.175506
3/13/23,7,5517.79638
3/13/23,8,4833.789218
3/13/23,9,5270.009856
3/13/23,11,5495.635585
3/13/23,12,6237.57044
3/13/23,13,4543.765736
3/13/23,14,6171.191958
3/13/23,15,6125.971852
3/13/23,16,5315.540835
3/13/23,17,5923.953748
3/13/23,18,5100.157086
3/13/23,20,4916.766104
3/13/23,21,4675.713871
3/13/23,22,5670.840419
3/13/23,23,5404.330833
3/13/23,24,3091.560406
3/14/23,1,2495.834887
3/14/23,2,3945.562198
3/14/23,3,3872.424594
3/14/23,4,4117.615739
3/14/23,5,3830.622099
3/14/23,6,5133.868183
3/14/23,7,4444.111278
3/14/23,8,4898.019574
3/14/23,9,4168.478424
3/14/23,10,4105.254125
3/14/23,11,2610.195631
3/14/23,12,3730.190151
3/14/23,13,5672.729754
3/14/23,14,3820.901035
3/14/23,15,4244.018731
3/14/23,16,3070.93124
3/14/23,17,3248.338692
3/14/23,18,4192.330216
3/14/23,19,813.9130992
3/14/23,20,3695.353639
3/14/23,21,3125.893461
3/14/23,22,2792.957872
3/14/23,23,3417.76286
3/14/23,24,1999.884522
3/15/23,1,3121.702192
3/15/23,2,1425.709294
3/15/23,3,2249.120119
3/15/23,4,2069.211535
3/15/23,5,3080.783325
3/15/23,6,3341.968319
3/15/23,7,3238.514732
3/15/23,8,5036.400555
3/15/23,9,4092.255607
3/15/23,10,4755.664699
3/15/23,11,4045.441985
3/15/23,12,4860.768003
3/15/23,13,3285.104994
3/15/23,14,4515.532948
3/15/23,15,5104.058132
3/15/23,16,5805.383702
3/15/23,17,6429.836679
3/15/23,18,5026.720805
3/15/23,19,5923.401246
3/15/23,20,4753.438012
3/15/23,21,6460.406419
3/15/23,22,8036.570834
3/15/23,23,8013.804945
3/15/23,24,7124.526076
3/16/23,1,8693.222983
3/16/23,2,8483.544376
3/16/23,3,7514.646708
3/16/23,4,7976.610454
3/16/23,5,7340.350642
3/16/23,6,7934.194557
3/16/23,7,6835.738358
3/16/23,8,6791.596021
3/16/23,9,7598.616257
3/16/23,10,7145.22012
3/16/23,11,6818.541208
3/16/23,12,6535.00456
3/16/23,13,6326.928815
3/16/23,14,5902.787067
3/16/23,15,5348.297998
3/16/23,16,6540.240973
3/16/23,17,4862.981034
3/16/23,18,5990.00616
3/16/23,19,5261.358864
3/16/23,20,6074.178702
3/16/23,21,6629.477847
3/16/23,22,6276.843499
3/16/23,23,6845.887688
3/16/23,24,7653.777973
3/17/23,1,8488.818513
3/17/23,2,7990.653463
3/17/23,3,9450.412415
3/17/23,4,8755.004212
3/17/23,5,8577.104006
3/17/23,6,7553.747793
3/17/23,7,7626.31654
3/17/23,8,7522.376803
3/17/23,10,7737.071955
3/17/23,11,6951.075283
3/17/23,12,8273.676708
3/17/23,13,7791.045023
3/17/23,14,8918.997377
3/17/23,15,7770.420448
3/17/23,16,8148.065747
3/17/23,17,8147.3571
3/17/23,18,9232.874156
3/17/23,19,8281.410615
3/17/23,20,7727.115821
3/17/23,21,7677.425555
3/17/23,22,9679.862609
3/17/23,23,6286.739139
3/17/23,24,6911.259448
3/18/23,1,6245.986946
3/18/23,2,5737.011817
3/18/23,3,6900.700758
3/18/23,4,7082.437258
3/18/23,5,7112.434214
3/18/23,6,7423.150383
3/18/23,7,7048.983359
3/18/23,8,7707.374362
3/18/23,9,8504.946794
3/18/23,10,7997.576122
3/18/23,11,8580.99332
3/18/23,12,8001.859791
3/18/23,13,7926.544261
3/18/23,14,8935.691163
3/18/23,15,9199.530035
3/18/23,16,8165.131692
3/18/23,17,7160.871479
3/18/23,18,8713.75779
3/18/23,19,6831.988618
3/18/23,20,8215.1056
3/18/23,21,6579.929486
3/18/23,22,5704.51367
3/18/23,23,6728.059508
3/18/23,24,5925.801895
3/19/23,1,4934.179042
3/19/23,2,4620.970836
3/19/23,3,5927.486904
3/19/23,4,6380.574614
3/19/23,5,4821.262159
3/19/23,6,5603.971914
3/19/23,7,4779.615317
3/19/23,8,4564.29419
3/19/23,9,6019.054822
3/19/23,11,3471.481248
3/19/23,12,1659.835737
3/19/23,13,3609.788787
3/19/23,14,5371.272816
3/19/23,15,4473.414237
3/19/23,16,5172.784565
3/19/23,17,4028.452745
3/19/23,18,4523.679498
3/19/23,19,5713.213052
3/19/23,20,4349.9138
3/19/23,21,4978.878751
3/19/23,22,5854.160837
3/19/23,23,6189.87154
3/19/23,24,7307.522921
3/20/23,1,8110.11989
3/20/23,2,7919.35436
3/20/23,3,7475.20647
3/20/23,4,8220.646752
3/20/23,5,7815.388139
3/20/23,6,7312.416832
3/20/23,7,6932.952042
3/20/23,8,7590.318406
3/20/23,9,6388.722501
3/20/23,10,6812.688075
3/20/23,11,6062.315236
3/20/23,12,5975.332723
3/20/23,13,6878.746074
3/20/23,14,7148.678717
3/20/23,15,6217.606112
3/20/23,16,6006.940805
3/20/23,17,6817.964107
3/20/23,18,7529.818529
3/20/23,19,7408.879051
3/20/23,20,7796.932696
3/20/23,21,7166.866919
3/20/23,22,7183.656121
3/20/23,23,8226.738978
3/20/23,24,9354.086683
3/21/23,1,7144.876307
3/21/23,2,9050.193983
3/21/23,3,7646.649004
3/21/23,4,7462.293654
3/21/23,5,7290.317975
3/21/23,6,6665.735932
3/21/23,7,7287.501618
3/21/23,8,6694.50386
3/21/23,9,6223.688089
3/21/23,10,4089.792622
3/21/23,11,4005.865402
3/21/23,12,2980.11908
3/21/23,13,2570.141321
3/21/23,14,3374.129735
3/21/23,15,4182.977714
3/21/23,16,5544.842058
3/21/23,17,5167.002036
3/21/23,18,4510.017405
3/21/23,19,3784.203768
3/21/23,20,4905.278042
3/21/23,21,4351.965054
3/21/23,22,6501.299802
3/21/23,23,4203.816212
3/21/23,24,4377.654792
3/22/23,1,5107.445482
3/22/23,2,4231.213459
3/22/23,3,4117.779895
3/22/23,4,3825.272461
3/22/23,5,2939.790972
3/22/23,6,2256.205445
3/22/23,7,3114.728671
3/22/23,8,2283.506927
3/22/23,9,3000.606983
3/22/23,10,2730.705489
3/22/23,11,3211.265519
3/22/23,12,3355.246335
3/22/23,13,3086.474833
3/22/23,14,3770.923
3/22/23,15,1780.543111
3/22/23,16,3858.547796
3/22/23,17,3535.255736
3/22/23,18,1659.602855
3/22/23,19,3111.236712
3/22/23,20,2556.85262
3/22/23,21,2418.027213
3/22/23,22,3479.80789
3/22/23,23,4704.809653
3/22/23,24,4767.071444
3/23/23,1,3951.206109
3/23/23,2,3277.053885
3/23/23,3,1720.675344
3/23/23,4,1397.480228
3/23/23,5,2555.917366
3/23/23,6,3024.121298
3/23/23,7,4045.880103
3/23/23,8,6033.07789
3/23/23,9,6121.76444
3/23/23,10,6265.01942
3/23/23,11,4847.117618
3/23/23,12,4826.889848
3/23/23,13,4010.981946
