Date,HE,Area,MW,,,
1/30/23,13,RTO,2789.146,,,
1/30/23,14,RTO,2928.594,,,
1/30/23,15,RTO,3551.164,,,
1/30/23,16,RTO,3338.804,,,
1/30/23,17,RTO,3019.927,,,
1/30/23,18,RTO,2714.893,,,
1/30/23,19,RTO,2528.917,,,
1/30/23,20,RTO,2495.75,,,
1/30/23,21,RTO,2666.863,,,
1/30/23,22,RTO,2592.3,,,
1/30/23,23,RTO,2492.426,,,
1/30/23,24,RTO,2478.735,,,
1/31/23,1,RTO,2294.001,,,
1/31/23,2,RTO,2369.831,,,
1/31/23,3,RTO,2199.464,,,
1/31/23,4,RTO,1720.285,,,
1/31/23,5,RTO,1221.309,,,
1/31/23,6,RTO,1061.204,,,
1/31/23,7,RTO,827.789,,,
1/31/23,8,RTO,488.794,,,
1/31/23,9,RTO,354.617,,,
1/31/23,10,RTO,248.982,,,
1/31/23,11,RTO,195.438,,,
1/31/23,12,RTO,178.288,,,
1/31/23,13,RTO,204.976,,,
1/31/23,14,RTO,361.657,,,
1/31/23,15,RTO,485.619,,,
1/31/23,16,RTO,480.238,,,
1/31/23,17,RTO,334.42,,,
1/31/23,18,RTO,298.744,,,
1/31/23,19,RTO,333.788,,,
1/31/23,20,RTO,492.877,,,
1/31/23,21,RTO,520.2,,,
1/31/23,22,RTO,571.523,,,
1/31/23,23,RTO,608.159,,,
1/31/23,24,RTO,728.8,,,
2/1/23,1,RTO,897.977,,,
2/1/23,2,RTO,1132.053,,,
2/1/23,3,RTO,1402.641,,,
2/1/23,4,RTO,1661.992,,,
2/1/23,5,RTO,1954.065,,,
2/1/23,6,RTO,2100.911,,,
2/1/23,7,RTO,2219.625,,,
2/1/23,8,RTO,2501.65,,,
2/1/23,9,RTO,2793.847,,,
2/1/23,10,RTO,2750.007,,,
2/1/23,11,RTO,2153.502,,,
2/1/23,12,RTO,1926.785,,,
2/1/23,13,RTO,1889.617,,,
2/1/23,14,RTO,1821.363,,,
2/1/23,15,RTO,2186.161,,,
2/1/23,16,RTO,2065.402,,,
2/1/23,17,RTO,2126.978,,,
2/1/23,18,RTO,1974.774,,,
2/1/23,19,RTO,2280.924,,,
2/1/23,20,RTO,2793.41,,,
2/1/23,21,RTO,3575.351,,,
2/1/23,22,RTO,4114.629,,,
2/1/23,23,RTO,4872.078,,,
2/1/23,24,RTO,4951.236,,,
2/2/23,1,RTO,5238.822,,,
2/2/23,2,RTO,5346.59,,,
2/2/23,3,RTO,5488.875,,,
2/2/23,4,RTO,5318.645,,,
2/2/23,5,RTO,5666.278,,,
2/2/23,6,RTO,5493.789,,,
2/2/23,7,RTO,5278.308,,,
2/2/23,8,RTO,5758.721,,,
2/2/23,9,RTO,5915.435,,,
2/2/23,10,RTO,4933.175,,,
2/2/23,11,RTO,4298.757,,,
2/2/23,12,RTO,4456.556,,,
2/2/23,13,RTO,4729.855,,,
2/2/23,14,RTO,5416.497,,,
2/2/23,15,RTO,5976.627,,,
2/2/23,16,RTO,6474.867,,,
2/2/23,17,RTO,7392.852,,,
2/2/23,18,RTO,8068.427,,,
2/2/23,19,RTO,8377.732,,,
2/2/23,20,RTO,8862.193,,,
2/2/23,21,RTO,9118.208,,,
2/2/23,22,RTO,9311.606,,,
2/2/23,23,RTO,9243.726,,,
2/2/23,24,RTO,8864.858,,,
2/3/23,1,RTO,8516.952,,,
2/3/23,2,RTO,8491.935,,,
2/3/23,3,RTO,8383.545,,,
2/3/23,4,RTO,7599.839,,,
2/3/23,5,RTO,6995.533,,,
2/3/23,6,RTO,6298.51,,,
2/3/23,7,RTO,5529.472,,,
2/3/23,8,RTO,5083.954,,,
2/3/23,9,RTO,4672.849,,,
2/3/23,10,RTO,4555.879,,,
2/3/23,11,RTO,4257.293,,,
2/3/23,12,RTO,3872.527,,,
2/3/23,13,RTO,3337.988,,,
2/3/23,14,RTO,2986.872,,,
2/3/23,15,RTO,2818.703,,,
2/3/23,16,RTO,2676.03,,,
2/3/23,17,RTO,2574.499,,,
2/3/23,18,RTO,2312.057,,,
2/3/23,19,RTO,2061.112,,,
2/3/23,20,RTO,2010.804,,,
2/3/23,21,RTO,2336.777,,,
2/3/23,22,RTO,2568.653,,,
2/3/23,23,RTO,2744.837,,,
2/3/23,24,RTO,2942.029,,,
2/4/23,1,RTO,3526.887,,,
2/4/23,2,RTO,4271.242,,,
2/4/23,3,RTO,4261.166,,,
2/4/23,4,RTO,4636.844,,,
2/4/23,5,RTO,4792.642,,,
2/4/23,6,RTO,4971.163,,,
2/4/23,7,RTO,4994.316,,,
2/4/23,8,RTO,5348.913,,,
2/4/23,9,RTO,5590.713,,,
2/4/23,10,RTO,6301.878,,,
2/4/23,11,RTO,6859.552,,,
2/4/23,12,RTO,7247.188,,,
2/4/23,13,RTO,7051.742,,,
2/4/23,14,RTO,7213.497,,,
2/4/23,15,RTO,7190.764,,,
2/4/23,16,RTO,7254.889,,,
2/4/23,17,RTO,7421.244,,,
2/4/23,18,RTO,7390.611,,,
2/4/23,19,RTO,7692.509,,,
2/4/23,20,RTO,7884.664,,,
2/4/23,21,RTO,8398.643,,,
2/4/23,22,RTO,8731.505,,,
2/4/23,23,RTO,8898.704,,,
2/4/23,24,RTO,8943.436,,,
2/5/23,1,RTO,8962.249,,,
2/5/23,2,RTO,8965.631,,,
2/5/23,3,RTO,8954.574,,,
2/5/23,4,RTO,8932.997,,,
2/5/23,5,RTO,8851.409,,,
2/5/23,6,RTO,8685.639,,,
2/5/23,7,RTO,8476.532,,,
2/5/23,8,RTO,8072.058,,,
2/5/23,9,RTO,7729.956,,,
2/5/23,10,RTO,7462.071,,,
2/5/23,11,RTO,6944.271,,,
2/5/23,12,RTO,6334.317,,,
2/5/23,13,RTO,6534.631,,,
2/5/23,14,RTO,7070.516,,,
2/5/23,15,RTO,7091.275,,,
2/5/23,16,RTO,6978.613,,,
2/5/23,17,RTO,6759.718,,,
2/5/23,18,RTO,5559.717,,,
2/5/23,19,RTO,5014.891,,,
2/5/23,20,RTO,5017.895,,,
2/5/23,21,RTO,5134.166,,,
2/5/23,22,RTO,4755.668,,,
2/5/23,23,RTO,4114.626,,,
2/5/23,24,RTO,3560.013,,,
2/6/23,1,RTO,2821.571,,,
2/6/23,2,RTO,2260.279,,,
2/6/23,3,RTO,1702.932,,,
2/6/23,4,RTO,1694.477,,,
2/6/23,5,RTO,2081.016,,,
2/6/23,6,RTO,2564.233,,,
2/6/23,7,RTO,3267.356,,,
2/6/23,8,RTO,3845.086,,,
2/6/23,9,RTO,4624.05,,,
2/6/23,10,RTO,4885.589,,,
2/6/23,11,RTO,4792.914,,,
2/6/23,12,RTO,4768.248,,,
2/6/23,13,RTO,4775.239,,,
2/6/23,14,RTO,5007.876,,,
2/6/23,15,RTO,5602.433,,,
2/6/23,16,RTO,5929.05,,,
2/6/23,17,RTO,6254.522,,,
2/6/23,18,RTO,6869.245,,,
2/6/23,19,RTO,7412.362,,,
2/6/23,20,RTO,7628.096,,,
2/6/23,21,RTO,7598.048,,,
2/6/23,22,RTO,7515.154,,,
2/6/23,23,RTO,7657.401,,,
2/6/23,24,RTO,7541.644,,,
2/7/23,1,RTO,7521.71,,,
2/7/23,2,RTO,7532.857,,,
2/7/23,3,RTO,7697.24,,,
2/7/23,4,RTO,7988.512,,,
2/7/23,5,RTO,8049.395,,,
2/7/23,6,RTO,7976.021,,,
2/7/23,7,RTO,7827.22,,,
2/7/23,8,RTO,7601.906,,,
2/7/23,9,RTO,7920.677,,,
2/7/23,10,RTO,7936.674,,,
2/7/23,11,RTO,7618.893,,,
2/7/23,12,RTO,7335.013,,,
2/7/23,13,RTO,6952.403,,,
2/7/23,14,RTO,6895.392,,,
2/7/23,15,RTO,6722.558,,,
2/7/23,16,RTO,6377.539,,,
2/7/23,17,RTO,5335.355,,,
2/7/23,18,RTO,4186.937,,,
2/7/23,19,RTO,4206.687,,,
2/7/23,20,RTO,4611.282,,,
2/7/23,21,RTO,4924.325,,,
2/7/23,22,RTO,5063.096,,,
2/7/23,23,RTO,5187.73,,,
2/7/23,24,RTO,4909.811,,,
2/8/23,1,RTO,4387.522,,,
2/8/23,2,RTO,3723.562,,,
2/8/23,3,RTO,2982.601,,,
2/8/23,4,RTO,2624.099,,,
2/8/23,5,RTO,2515.41,,,
2/8/23,6,RTO,2238.82,,,
2/8/23,7,RTO,1874.84,,,
2/8/23,8,RTO,1645.91,,,
2/8/23,9,RTO,1543.162,,,
2/8/23,10,RTO,1331.446,,,
2/8/23,11,RTO,1028.637,,,
2/8/23,12,RTO,818.663,,,
2/8/23,13,RTO,795.706,,,
2/8/23,14,RTO,628.318,,,
2/8/23,15,RTO,397.399,,,
2/8/23,16,RTO,194.398,,,
2/8/23,17,RTO,174.295,,,
2/8/23,18,RTO,356.968,,,
2/8/23,19,RTO,1005.673,,,
2/8/23,20,RTO,1761.743,,,
2/8/23,21,RTO,2792.291,,,
2/8/23,22,RTO,3903.744,,,
2/8/23,23,RTO,4921.784,,,
2/8/23,24,RTO,5457.321,,,
2/9/23,1,RTO,5452.588,,,
2/9/23,2,RTO,5169.278,,,
2/9/23,3,RTO,5267.005,,,
2/9/23,4,RTO,5999.168,,,
2/9/23,5,RTO,6844.097,,,
2/9/23,6,RTO,7525.819,,,
2/9/23,7,RTO,8306.415,,,
2/9/23,8,RTO,8257.171,,,
2/9/23,9,RTO,8122.413,,,
2/9/23,10,RTO,8299.557,,,
2/9/23,11,RTO,8482.058,,,
2/9/23,12,RTO,8510.28,,,
2/9/23,13,RTO,8639.685,,,
2/9/23,14,RTO,9136.809,,,
2/9/23,15,RTO,8707.11,,,
2/9/23,16,RTO,8560.023,,,
2/9/23,17,RTO,8645.061,,,
2/9/23,18,RTO,8888.93,,,
2/9/23,19,RTO,8973.086,,,
2/9/23,20,RTO,8828.245,,,
2/9/23,21,RTO,8800.669,,,
2/9/23,22,RTO,8276.248,,,
2/9/23,23,RTO,7477.454,,,
2/9/23,24,RTO,7312.249,,,
2/10/23,1,RTO,7425.851,,,
2/10/23,2,RTO,6912.665,,,
2/10/23,3,RTO,6710.12,,,
2/10/23,4,RTO,6251.823,,,
2/10/23,5,RTO,5432.127,,,
2/10/23,6,RTO,5118.691,,,
2/10/23,7,RTO,4939.583,,,
2/10/23,8,RTO,4799.952,,,
2/10/23,9,RTO,4669.023,,,
2/10/23,10,RTO,4785.525,,,
2/10/23,11,RTO,4937.903,,,
2/10/23,12,RTO,4891.535,,,
2/10/23,13,RTO,5126.821,,,
2/10/23,14,RTO,5246.336,,,
2/10/23,15,RTO,5325.468,,,
2/10/23,16,RTO,5000.594,,,
2/10/23,18,RTO,4381.732,,,
2/10/23,19,RTO,4171.033,,,
2/10/23,20,RTO,4407.142,,,
2/10/23,21,RTO,4652.376,,,
2/10/23,22,RTO,4443.366,,,
2/10/23,23,RTO,3972.603,,,
2/10/23,24,RTO,3297.881,,,
2/11/23,1,RTO,2663.608,,,
2/11/23,2,RTO,2374.169,,,
2/11/23,3,RTO,2253.37,,,
2/11/23,4,RTO,2074.65,,,
2/11/23,5,RTO,2100.735,,,
2/11/23,6,RTO,1903.078,,,
2/11/23,7,RTO,1700.351,,,
2/11/23,8,RTO,1487.975,,,
2/11/23,9,RTO,1331.298,,,
2/11/23,10,RTO,1070.621,,,
2/11/23,11,RTO,718.631,,,
2/11/23,12,RTO,596.943,,,
2/11/23,13,RTO,688.64,,,
2/11/23,14,RTO,829.447,,,
2/11/23,15,RTO,903.263,,,
2/11/23,16,RTO,852.347,,,
2/11/23,17,RTO,804.44,,,
2/11/23,18,RTO,779.734,,,
2/11/23,19,RTO,1076.167,,,
2/11/23,20,RTO,1547.791,,,
2/11/23,21,RTO,2106.551,,,
2/11/23,22,RTO,2157.992,,,
2/11/23,23,RTO,2298.987,,,
2/11/23,24,RTO,2405.673,,,
2/12/23,1,RTO,2391.2,,,
2/12/23,2,RTO,2263.293,,,
2/12/23,3,RTO,2220.178,,,
2/12/23,4,RTO,2179.197,,,
2/12/23,5,RTO,2151.487,,,
2/12/23,6,RTO,2289.038,,,
2/12/23,7,RTO,2179.1,,,
2/12/23,8,RTO,2122.628,,,
2/12/23,9,RTO,1983.229,,,
2/12/23,10,RTO,1663.734,,,
2/12/23,11,RTO,1116.603,,,
2/12/23,12,RTO,972.266,,,
2/12/23,13,RTO,1125.948,,,
2/12/23,14,RTO,1170.254,,,
2/12/23,15,RTO,1322.139,,,
2/12/23,16,RTO,1754.122,,,
2/12/23,17,RTO,1855.382,,,
2/12/23,18,RTO,1883.841,,,
2/12/23,19,RTO,2491.095,,,
2/12/23,20,RTO,3773.009,,,
2/12/23,21,RTO,4948.583,,,
2/12/23,22,RTO,5902.558,,,
2/12/23,23,RTO,6446.836,,,
2/12/23,24,RTO,6677.537,,,
2/13/23,1,RTO,6392.673,,,
2/13/23,2,RTO,6603.475,,,
2/13/23,3,RTO,6957.651,,,
2/13/23,4,RTO,6524.801,,,
2/13/23,5,RTO,6375.342,,,
2/13/23,6,RTO,6199.257,,,
2/13/23,7,RTO,6136.009,,,
2/13/23,8,RTO,6361.59,,,
2/13/23,9,RTO,6160.159,,,
2/13/23,10,RTO,5347.45,,,
2/13/23,11,RTO,4155.804,,,
2/13/23,12,RTO,3951.154,,,
2/13/23,13,RTO,4442.07,,,
2/13/23,14,RTO,4879.141,,,
2/13/23,15,RTO,4951.657,,,
2/13/23,16,RTO,4610.87,,,
2/13/23,17,RTO,4140.455,,,
2/13/23,18,RTO,3485.238,,,
2/13/23,19,RTO,3147.823,,,
2/13/23,20,RTO,3061.134,,,
2/13/23,21,RTO,2863.233,,,
2/13/23,22,RTO,2688.727,,,
2/13/23,23,RTO,2674.625,,,
2/13/23,24,RTO,3240.302,,,
2/14/23,1,RTO,3745.303,,,
2/14/23,2,RTO,4231.477,,,
2/14/23,3,RTO,4912.527,,,
2/14/23,4,RTO,5455.773,,,
2/14/23,5,RTO,6078.622,,,
2/14/23,6,RTO,6514.547,,,
2/14/23,7,RTO,6749.23,,,
2/14/23,8,RTO,6952.471,,,
2/14/23,9,RTO,7067.227,,,
2/14/23,10,RTO,6941.131,,,
2/14/23,11,RTO,6628.45,,,
2/14/23,12,RTO,6279.424,,,
2/14/23,13,RTO,5896.917,,,
2/14/23,14,RTO,6068.661,,,
2/14/23,15,RTO,6353.572,,,
2/14/23,16,RTO,6821.82,,,
2/14/23,17,RTO,7440.184,,,
2/14/23,18,RTO,7856.915,,,
2/14/23,19,RTO,8029.926,,,
2/14/23,21,RTO,8672.751,,,
2/14/23,22,RTO,9098.717,,,
2/14/23,23,RTO,9264.723,,,
2/14/23,24,RTO,9403.916,,,
2/15/23,1,RTO,9479.87,,,
2/15/23,2,RTO,9339.968,,,
2/15/23,3,RTO,9093.026,,,
2/15/23,4,RTO,8906.417,,,
2/15/23,5,RTO,8981.004,,,
2/15/23,6,RTO,9070.575,,,
2/15/23,7,RTO,9017.831,,,
2/15/23,8,RTO,9164.675,,,
2/15/23,9,RTO,9167.952,,,
2/15/23,10,RTO,9100.235,,,
2/15/23,11,RTO,9056.89,,,
2/15/23,12,RTO,8971.417,,,
2/15/23,13,RTO,8810.083,,,
2/15/23,14,RTO,8620.945,,,
2/15/23,15,RTO,8115.77,,,
2/15/23,16,RTO,7395.43,,,
2/15/23,17,RTO,6261.964,,,
2/15/23,18,RTO,5026.376,,,
2/15/23,19,RTO,4024.77,,,
2/15/23,20,RTO,3639.538,,,
2/15/23,21,RTO,3454.998,,,
2/15/23,22,RTO,3352.969,,,
2/15/23,23,RTO,3543.335,,,
2/15/23,24,RTO,3535.099,,,
2/16/23,1,RTO,3498.007,,,
2/16/23,2,RTO,3566.795,,,
2/16/23,3,RTO,3570.349,,,
2/16/23,4,RTO,3975.799,,,
2/16/23,5,RTO,4725.097,,,
2/16/23,6,RTO,5229.523,,,
2/16/23,7,RTO,5043.859,,,
2/16/23,8,RTO,5548.239,,,
2/16/23,9,RTO,6352.022,,,
2/16/23,10,RTO,5826.251,,,
2/16/23,11,RTO,4984.626,,,
2/16/23,12,RTO,4941.998,,,
2/16/23,13,RTO,4444.545,,,
2/16/23,14,RTO,4486.842,,,
2/16/23,15,RTO,4372.752,,,
2/16/23,16,RTO,3690.501,,,
2/16/23,17,RTO,4081.336,,,
2/16/23,18,RTO,4687.551,,,
2/16/23,19,RTO,5337.407,,,
2/16/23,20,RTO,6039.562,,,
2/16/23,21,RTO,6471.91,,,
2/16/23,22,RTO,6856.468,,,
2/16/23,23,RTO,7125.515,,,
2/16/23,24,RTO,7174.994,,,
2/17/23,1,RTO,7176.784,,,
2/17/23,2,RTO,7238.465,,,
2/17/23,3,RTO,6727.529,,,
2/17/23,4,RTO,6542.652,,,
2/17/23,5,RTO,6249.989,,,
2/17/23,6,RTO,5612.023,,,
2/17/23,7,RTO,5068.203,,,
2/17/23,8,RTO,5380.499,,,
2/17/23,9,RTO,5732.251,,,
2/17/23,10,RTO,5134.6,,,
2/17/23,11,RTO,4470.508,,,
2/17/23,12,RTO,4136.621,,,
2/17/23,13,RTO,4441.109,,,
2/17/23,14,RTO,4556.01,,,
2/17/23,15,RTO,4632.049,,,
2/17/23,16,RTO,4341.299,,,
2/17/23,17,RTO,4020.438,,,
2/17/23,18,RTO,3812.153,,,
2/17/23,19,RTO,3565.458,,,
2/17/23,20,RTO,3325.343,,,
2/17/23,21,RTO,3474.256,,,
2/17/23,22,RTO,4209.965,,,
2/17/23,23,RTO,5281.225,,,
2/17/23,24,RTO,6248.994,,,
2/18/23,1,RTO,7164.09,,,
2/18/23,2,RTO,7814.327,,,
2/18/23,4,RTO,8294.625,,,
2/18/23,5,RTO,8392.5,,,
2/18/23,6,RTO,8365.157,,,
2/18/23,7,RTO,8325.655,,,
2/18/23,8,RTO,8146.259,,,
2/18/23,9,RTO,8093.409,,,
2/18/23,10,RTO,7763.992,,,
2/18/23,11,RTO,7023.275,,,
2/18/23,12,RTO,6518.681,,,
2/18/23,13,RTO,5997.006,,,
2/18/23,14,RTO,6028.356,,,
2/18/23,15,RTO,6262.876,,,
2/18/23,16,RTO,6352.903,,,
2/18/23,17,RTO,6257.529,,,
2/18/23,18,RTO,6531.732,,,
2/18/23,19,RTO,7245.338,,,
2/18/23,20,RTO,7879.095,,,
2/18/23,21,RTO,8215.26,,,
2/18/23,22,RTO,8019.361,,,
2/18/23,23,RTO,7984.037,,,
2/18/23,24,RTO,7789.824,,,
2/19/23,1,RTO,7569.566,,,
2/19/23,2,RTO,7222.325,,,
2/19/23,3,RTO,7304.74,,,
2/19/23,4,RTO,7268.204,,,
2/19/23,5,RTO,7259.319,,,
2/19/23,6,RTO,7369.247,,,
2/19/23,7,RTO,7672.039,,,
2/19/23,8,RTO,7978.409,,,
2/19/23,9,RTO,7949.976,,,
2/19/23,10,RTO,7938.512,,,
2/19/23,11,RTO,8226.314,,,
2/19/23,12,RTO,8124.651,,,
2/19/23,13,RTO,7741.283,,,
2/19/23,14,RTO,7399.187,,,
2/19/23,15,RTO,7064.095,,,
2/19/23,16,RTO,6920.565,,,
2/19/23,17,RTO,6997.208,,,
2/19/23,18,RTO,6294.71,,,
2/19/23,19,RTO,5429.173,,,
2/19/23,20,RTO,5484.724,,,
2/19/23,21,RTO,5583.077,,,
2/19/23,22,RTO,5684.482,,,
2/19/23,23,RTO,5462.728,,,
2/19/23,24,RTO,4645.015,,,
2/20/23,1,RTO,4402.158,,,
2/20/23,2,RTO,4137.525,,,
2/20/23,3,RTO,3404.289,,,
2/20/23,4,RTO,3270.146,,,
2/20/23,5,RTO,2938.378,,,
2/20/23,6,RTO,2293.148,,,
2/20/23,7,RTO,2285.616,,,
2/20/23,8,RTO,2355.782,,,
2/20/23,9,RTO,2259.316,,,
2/20/23,10,RTO,2157.2,,,
2/20/23,11,RTO,2086.293,,,
2/20/23,12,RTO,1958.228,,,
2/20/23,13,RTO,1791.333,,,
2/20/23,14,RTO,1697.518,,,
2/20/23,15,RTO,1706.056,,,
2/20/23,16,RTO,1972.553,,,
2/20/23,17,RTO,1963.968,,,
2/20/23,18,RTO,1634.155,,,
2/20/23,19,RTO,1772.011,,,
2/20/23,20,RTO,2428.987,,,
2/20/23,21,RTO,3319.38,,,
2/20/23,22,RTO,3552.959,,,
2/20/23,23,RTO,4284.564,,,
2/20/23,24,RTO,4951.014,,,
2/21/23,1,RTO,5260.136,,,
2/21/23,2,RTO,5616.89,,,
2/21/23,3,RTO,6486.951,,,
2/21/23,4,RTO,7406.019,,,
2/21/23,5,RTO,7904.779,,,
2/21/23,6,RTO,7742.622,,,
2/21/23,7,RTO,8021.857,,,
2/21/23,8,RTO,8421.569,,,
2/21/23,9,RTO,8466.905,,,
2/21/23,10,RTO,8244.204,,,
2/21/23,11,RTO,7106.235,,,
2/21/23,12,RTO,5296.764,,,
2/21/23,13,RTO,4326.326,,,
2/21/23,14,RTO,3630.519,,,
2/21/23,15,RTO,3437.473,,,
2/21/23,16,RTO,3353.007,,,
2/21/23,17,RTO,2920.113,,,
2/21/23,18,RTO,2427.162,,,
2/21/23,19,RTO,2467.049,,,
2/21/23,20,RTO,3455.809,,,
2/21/23,21,RTO,4374.479,,,
2/21/23,22,RTO,5321.555,,,
2/21/23,23,RTO,6050.856,,,
2/21/23,24,RTO,6523.549,,,
2/22/23,1,RTO,6521.187,,,
2/22/23,2,RTO,6498.964,,,
2/22/23,3,RTO,6732.323,,,
2/22/23,4,RTO,6665.394,,,
2/22/23,5,RTO,6011.98,,,
2/22/23,6,RTO,6029.393,,,
2/22/23,7,RTO,6301.613,,,
2/22/23,8,RTO,5675.589,,,
2/22/23,9,RTO,5824.977,,,
2/22/23,10,RTO,5518.775,,,
2/22/23,11,RTO,5302.633,,,
2/22/23,13,RTO,5319.481,,,
2/22/23,14,RTO,5351.681,,,
2/22/23,15,RTO,6097.081,,,
2/22/23,16,RTO,6003.769,,,
2/22/23,17,RTO,5983.253,,,
2/22/23,18,RTO,5811.063,,,
2/22/23,19,RTO,6140.881,,,
2/22/23,20,RTO,4781.709,,,
2/22/23,21,RTO,3643.633,,,
2/22/23,22,RTO,3170.8,,,
2/22/23,23,RTO,3198.203,,,
2/22/23,24,RTO,3344.861,,,
2/23/23,1,RTO,3574.261,,,
2/23/23,2,RTO,3889.317,,,
2/23/23,3,RTO,4584.494,,,
2/23/23,4,RTO,4615.678,,,
2/23/23,5,RTO,4621.554,,,
2/23/23,6,RTO,4873.177,,,
2/23/23,7,RTO,5517.475,,,
2/23/23,8,RTO,6118.986,,,
2/23/23,9,RTO,7394.638,,,
2/23/23,10,RTO,7980.237,,,
2/23/23,11,RTO,7979.038,,,
2/23/23,12,RTO,8366.364,,,
2/23/23,13,RTO,8493.107,,,
2/23/23,14,RTO,8570.057,,,
2/23/23,15,RTO,8564.24,,,
2/23/23,16,RTO,8302.642,,,
2/23/23,17,RTO,8336.86,,,
2/23/23,18,RTO,8562.155,,,
2/23/23,19,RTO,8783.936,,,
2/23/23,20,RTO,8934.07,,,
2/23/23,21,RTO,9134.099,,,
2/23/23,22,RTO,9130.928,,,
2/23/23,23,RTO,8943.849,,,
2/23/23,24,RTO,8600.478,,,
2/24/23,1,RTO,7896.722,,,
2/24/23,2,RTO,7062.84,,,
2/24/23,3,RTO,6467.588,,,
2/24/23,4,RTO,5935.407,,,
2/24/23,5,RTO,4856.705,,,
2/24/23,6,RTO,4199.474,,,
2/24/23,7,RTO,3644.802,,,
2/24/23,8,RTO,3203.099,,,
2/24/23,9,RTO,3187.141,,,
2/24/23,10,RTO,3145.412,,,
2/24/23,11,RTO,2839.336,,,
2/24/23,12,RTO,2681.614,,,
2/24/23,13,RTO,2623.906,,,
2/24/23,14,RTO,2507.941,,,
2/24/23,15,RTO,2290.615,,,
2/24/23,16,RTO,1955.202,,,
2/24/23,17,RTO,1711.87,,,
2/24/23,18,RTO,1684.993,,,
2/24/23,19,RTO,1704.257,,,
2/24/23,20,RTO,1952.231,,,
2/24/23,21,RTO,2244.321,,,
2/24/23,22,RTO,2664.959,,,
2/24/23,23,RTO,2537.635,,,
2/24/23,24,RTO,2414.612,,,
2/25/23,1,RTO,2466.803,,,
2/25/23,2,RTO,1944.534,,,
2/25/23,3,RTO,1689.061,,,
2/25/23,4,RTO,1398.448,,,
2/25/23,5,RTO,1296.55,,,
2/25/23,6,RTO,1169.423,,,
2/25/23,7,RTO,1126.684,,,
2/25/23,8,RTO,1127.795,,,
2/25/23,9,RTO,1088.572,,,
2/25/23,10,RTO,1167.067,,,
2/25/23,11,RTO,1406.625,,,
2/25/23,12,RTO,1623.988,,,
2/25/23,13,RTO,1603.857,,,
2/25/23,14,RTO,1666.485,,,
2/25/23,15,RTO,1549.423,,,
2/25/23,16,RTO,1194.351,,,
2/25/23,17,RTO,1117.834,,,
2/25/23,18,RTO,1278.896,,,
2/25/23,19,RTO,1553.203,,,
2/25/23,20,RTO,1912.962,,,
2/25/23,21,RTO,2798.335,,,
2/25/23,22,RTO,3795.325,,,
2/25/23,23,RTO,4124.746,,,
2/25/23,24,RTO,4701.469,,,
2/26/23,1,RTO,4673.288,,,
2/26/23,2,RTO,4948.528,,,
2/26/23,3,RTO,4888.236,,,
2/26/23,4,RTO,4699.669,,,
2/26/23,5,RTO,4352.565,,,
2/26/23,6,RTO,3850.051,,,
2/26/23,7,RTO,3829.625,,,
2/26/23,8,RTO,3397.31,,,
2/26/23,9,RTO,2786.593,,,
2/26/23,10,RTO,2218.56,,,
2/26/23,11,RTO,1975.655,,,
2/26/23,12,RTO,1939.658,,,
2/26/23,13,RTO,2005.043,,,
2/26/23,14,RTO,2189.151,,,
2/26/23,15,RTO,2318.287,,,
2/26/23,16,RTO,2379.038,,,
2/26/23,17,RTO,2481.509,,,
2/26/23,18,RTO,2674.683,,,
2/26/23,19,RTO,3132.684,,,
2/26/23,20,RTO,4014.762,,,
2/26/23,21,RTO,5048.101,,,
2/26/23,22,RTO,5558.834,,,
2/26/23,23,RTO,6028.317,,,
2/26/23,24,RTO,6700.939,,,
2/27/23,1,RTO,7033.734,,,
2/27/23,2,RTO,7687.518,,,
2/27/23,3,RTO,7984.201,,,
2/27/23,4,RTO,7885.634,,,
2/27/23,5,RTO,7546.65,,,
2/27/23,6,RTO,7143.236,,,
2/27/23,7,RTO,7458.489,,,
2/27/23,8,RTO,7728.865,,,
2/27/23,9,RTO,7908.959,,,
2/27/23,10,RTO,7841.536,,,
2/27/23,11,RTO,8131.564,,,
2/27/23,12,RTO,8367.98,,,
2/27/23,13,RTO,8171.084,,,
2/27/23,14,RTO,7752.137,,,
2/27/23,15,RTO,7936.543,,,
2/27/23,16,RTO,8351.897,,,
2/27/23,17,RTO,8921.27,,,
2/27/23,18,RTO,8746.598,,,
2/27/23,19,RTO,8761.811,,,
2/27/23,20,RTO,8902.424,,,
2/27/23,21,RTO,8959.79,,,
2/27/23,22,RTO,8545.705,,,
2/27/23,23,RTO,8677.261,,,
2/27/23,24,RTO,8739.286,,,
2/28/23,1,RTO,8750.969,,,
2/28/23,2,RTO,8473.505,,,
2/28/23,3,RTO,8055.822,,,
2/28/23,4,RTO,7471.545,,,
2/28/23,5,RTO,6509.001,,,
2/28/23,6,RTO,5406.281,,,
2/28/23,7,RTO,4155.644,,,
2/28/23,8,RTO,3483.507,,,
2/28/23,9,RTO,3015.08,,,
2/28/23,10,RTO,2637.087,,,
2/28/23,11,RTO,2087.989,,,
2/28/23,12,RTO,1828.488,,,
2/28/23,13,RTO,1756.567,,,
2/28/23,14,RTO,1791.119,,,
2/28/23,15,RTO,1781.451,,,
2/28/23,16,RTO,2043.758,,,
2/28/23,17,RTO,2523.505,,,
2/28/23,18,RTO,3123.767,,,
2/28/23,19,RTO,3272.841,,,
2/28/23,20,RTO,4112.109,,,
2/28/23,21,RTO,4949.699,,,
